,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",4,0.3953565055470504
22,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",5,0.3890365131530977
23,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",6,0.38974748429516043
24,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",7,0.3925419388179442
25,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",8,0.3971393507029628
26,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",9,0.37554244913706825
27,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",1,0.36404417180108006
28,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",2,0.39540024497711984
29,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",3,0.40895034059852337
30,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",4,0.39449514806480346
