,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
34,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",160,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.41130241653764016
35,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",160,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.4207920242301429
36,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",180,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.4018630386222605
37,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",180,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.41135315877898493
38,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",180,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.4111116849596829
39,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",180,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.42048436262544236
40,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",200,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.4019417134407888
41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",200,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.4113253757845026
42,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",200,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.41234356736912514
43,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",200,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.4215773487601771
