,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
20,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",3,0.42843089330131084
21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",4,0.4512531328893366
22,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",5,0.43932569554553086
23,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",6,0.42828744685985476
24,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",7,0.40755083844098244
25,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",8,0.40647158196545385
26,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",9,0.4092981189355641
27,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",1,0.4392358827662761
28,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",2,0.4432203590586877
29,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",3,0.4281164624574607
30,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",4,0.4544811435377617
31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",5,0.4343355713796378
32,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",6,0.431223277536238
33,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",7,0.40165797251982754
34,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",8,0.4086861027136673
35,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",9,0.41190035834571154
36,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",1,0.4368048177007621
37,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",2,0.4426379501385766
38,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",3,0.42774507091205705
39,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",4,0.4539017589435446
40,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",5,0.43584438997992786
41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",6,0.43271399653958265
42,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",7,0.40675714121538525
43,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",8,0.40788275970246224
44,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",9,0.40988586247590286
45,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",1,0.4403721987549681
46,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",2,0.4424652839467806
47,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",3,0.4283366180232819
